AND,Champ_dapplication_26
AND,Champ_dapplication_26
AND,Contribution_nette_des_mcanismes_internationaux_fonds_sur_le_march_40
AND,Contribution_nette_des_mcanismes_internationaux_fonds_sur_le_march_40
AND,Contributions_prvues_dtermines_au_niveau_national_CPDN_de_lAndorre_concernant_la_dcision_1CP19_et_la_dcision_1CP20_0
AND,Contributions_prvues_dtermines_au_niveau_national_CPDN_de_lAndorre_concernant_la_dcision_1CP19_et_la_dcision_1CP20_0
AND,Couverture_23
AND,Couverture_23
AND,Description_de_lengagement_13
AND,Description_de_lengagement_13
AND,Dtails_de_lengagement_16
AND,Dtails_de_lengagement_16
AND,Hypothses_cls_56
AND,Hypothses_cls_56
AND,Niveau_de_rduction_32
AND,Niveau_de_rduction_32
AND,Prambule_2
AND,Prambule_2
AND,Priode_dimplantation_29
AND,Priode_dimplantation_29
AND,Processus_de_planification_43
AND,Processus_de_planification_43
AND,Rfrence_21
AND,Rfrence_21
AND,Soutien_reu_de_la_communaut_internationale_102
AND,Soutien_reu_de_la_communaut_internationale_102
AND,Type_dengagement_18
AND,Type_dengagement_18
AND,missions_couvertes_37
AND,missions_couvertes_37
AND,quitable_et_ambitieux_70
AND,quitable_et_ambitieux_70
CHN,_0
CHN,_0
CHN,_1
CHN,_1
CHN,_11
CHN,_11
CHN,_19
CHN,_19
CHN,_2015__57
CHN,_2015__57
CHN,_23
CHN,_23
CHN,_26
CHN,_26
CHN,_29
CHN,_29
CHN,_31
CHN,_31
CHN,_33
CHN,_33
CHN,_36
CHN,_36
CHN,_38
CHN,_38
CHN,_40
CHN,_40
CHN,_42
CHN,_42
CHN,_44
CHN,_44
CHN,_46
CHN,_46
CHN,_48
CHN,_48
CHN,_50
CHN,_50
CHN,_52
CHN,_52
CHN,_54
CHN,_54
CHN,_60
CHN,_60
CHN,_62
CHN,_62
CHN,_64
CHN,_64
CHN,_66
CHN,_66
CHN,_68
CHN,_68
CHN,_70
CHN,_70
CHN,_72
CHN,_72
CHN,_74
CHN,_74
COG,Activits_de_gestion_forestire_et_reboisement_Conservation_des_forts_115
COG,Activits_de_gestion_forestire_et_reboisement_Conservation_des_forts_115
COG,Adaptation_aux_changements_climatiques_214
COG,Adaptation_aux_changements_climatiques_214
COG,Attnuation_du_changement_climatique_53
COG,Attnuation_du_changement_climatique_53
COG,Autres_industries_173
COG,Autres_industries_173
COG,Axes_de_la_politique_dattnuation_des_missions_de_gaz__effet_de_serre_75
COG,Axes_de_la_politique_dattnuation_des_missions_de_gaz__effet_de_serre_75
COG,CONTRIBUTION_PREVUE_DETERMINEE_AU_NIVEAU_NATIONAL_10
COG,CONTRIBUTION_PREVUE_DETERMINEE_AU_NIVEAU_NATIONAL_10
COG,Changements_structurels_pour_la_mise_en_place__et_la_bonne_gestion_des_fonds_daide__lconomie_verte_284
COG,Changements_structurels_pour_la_mise_en_place__et_la_bonne_gestion_des_fonds_daide__lconomie_verte_284
COG,Confrence_des_Parties_21_12
COG,Confrence_des_Parties_21_12
COG,Consommation_des_mnages_et_transport_186
COG,Consommation_des_mnages_et_transport_186
COG,Contexte_national_de_la_dmarche_43
COG,Contexte_national_de_la_dmarche_43
COG,Energie_199
COG,Energie_199
COG,Energie_lectrique_207
COG,Energie_lectrique_207
COG,FINANCEMENTS_de_la_STRATEGIE_BASCARBONE_20152025_261
COG,FINANCEMENTS_de_la_STRATEGIE_BASCARBONE_20152025_261
COG,Financement_et_mise_en_uvre_255
COG,Financement_et_mise_en_uvre_255
COG,Fondement_de_la_contribution_de_la_Rpublique_du_Congo_82
COG,Fondement_de_la_contribution_de_la_Rpublique_du_Congo_82
COG,GOUVERNEMENT_DE_LA_REPUBLIQUE_2
COG,GOUVERNEMENT_DE_LA_REPUBLIQUE_2
COG,Hydrocarbures_201
COG,Hydrocarbures_201
COG,Informations_sur_la_contribution_55
COG,Informations_sur_la_contribution_55
COG,Mesures_ou_options_dattnuation_par_secteur_113
COG,Mesures_ou_options_dattnuation_par_secteur_113
COG,Mines_et_cimenteries_163
COG,Mines_et_cimenteries_163
COG,Montants_financiers_des_mesures_dattnuation_et_dadaptation_258
COG,Montants_financiers_des_mesures_dattnuation_et_dadaptation_258
COG,PRAMBULE_17
COG,PRAMBULE_17
COG,Rpublique_du_Congo_0
COG,Rpublique_du_Congo_0
COG,Secteur_de_lagriculture_147
COG,Secteur_de_lagriculture_147
COG,Synthse_des_scnarios_94
COG,Synthse_des_scnarios_94
COG,dans_le_cadre_de_la_CCNUCC_11
COG,dans_le_cadre_de_la_CCNUCC_11
GTM,1_PRESENTACION_3
GTM,1_PRESENTACION_3
GTM,1_PRESENTACION_3
GTM,2_CONTEXTO_14
GTM,2_CONTEXTO_14
GTM,2_CONTEXTO_14
GTM,31_ENFOQUE_METODOLGICO_36
GTM,31_ENFOQUE_METODOLGICO_36
GTM,31_ENFOQUE_METODOLGICO_36
GTM,321Propuesta_No_Condicionada_47
GTM,321Propuesta_No_Condicionada_47
GTM,321Propuesta_No_Condicionada_47
GTM,322Propuesta_Condicionada_52
GTM,322Propuesta_Condicionada_52
GTM,322Propuesta_Condicionada_52
GTM,323Supuestos_61
GTM,323Supuestos_61
GTM,323Supuestos_61
GTM,324Plazo_yo_periodo_de_aplicacin_77
GTM,324Plazo_yo_periodo_de_aplicacin_77
GTM,324Plazo_yo_periodo_de_aplicacin_77
GTM,325mbito_de_aplicacin_y_cobertura_80
GTM,325mbito_de_aplicacin_y_cobertura_80
GTM,325mbito_de_aplicacin_y_cobertura_80
GTM,32_RESUMEN_CUANTIFICABLE_DE_ASPIRACIN_45
GTM,32_RESUMEN_CUANTIFICABLE_DE_ASPIRACIN_45
GTM,32_RESUMEN_CUANTIFICABLE_DE_ASPIRACIN_45
GTM,3_MITIGACIN_35
GTM,3_MITIGACIN_35
GTM,3_MITIGACIN_35
GTM,4_DE_LA_ADAPTACIN_86
GTM,4_DE_LA_ADAPTACIN_86
GTM,4_DE_LA_ADAPTACIN_86
GTM,51_MITIGACIN_130
GTM,51_MITIGACIN_130
GTM,51_MITIGACIN_130
GTM,5_MECANISMOS_DE_IMPLEMENTACIN_109
GTM,5_MECANISMOS_DE_IMPLEMENTACIN_109
GTM,5_MECANISMOS_DE_IMPLEMENTACIN_109
GTM,6_MECANISMOS_FINANCIEROS_160
GTM,6_MECANISMOS_FINANCIEROS_160
GTM,6_MECANISMOS_FINANCIEROS_160
GTM,CONTRIBUCION_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_1
GTM,CONTRIBUCION_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_1
GTM,CONTRIBUCION_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_1
GTM,REPBLICA_DE_GUATEMALA_0
GTM,REPBLICA_DE_GUATEMALA_0
HND,Adaptacin_124
HND,Adaptacin_124
HND,Alcance_de_los_gases_incluidos_en_la_contribucin_38
HND,Alcance_de_los_gases_incluidos_en_la_contribucin_38
HND,Alcance_y_cobertura_36
HND,Alcance_y_cobertura_36
HND,Ambicin_83
HND,Ambicin_83
HND,Apoyo_de_creacin_de_capacidad_118
HND,Apoyo_de_creacin_de_capacidad_118
HND,CONTRIBUCIN_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_2
HND,CONTRIBUCIN_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_2
HND,Contexto_nacional_5
HND,Contexto_nacional_5
HND,Contribucin_20
HND,Contribucin_20
HND,Contribucin_24
HND,Contribucin_24
HND,Emisiones_del_desarrollo_normal_de_la_actividad_BAU_en_el_ao_meta_61
HND,Emisiones_del_desarrollo_normal_de_la_actividad_BAU_en_el_ao_meta_61
HND,Enfoque_para_el_uso_del_suelo_cambio_de_uso_del_suelo_y_emisiones_de_la_silvicultura_57
HND,Enfoque_para_el_uso_del_suelo_cambio_de_uso_del_suelo_y_emisiones_de_la_silvicultura_57
HND,Financiacin_110
HND,Financiacin_110
HND,Geografas_cubiertas_por_la_contribucin_43
HND,Geografas_cubiertas_por_la_contribucin_43
HND,INDCHonduras_1
HND,INDCHonduras_1
HND,Informacin_cuantificable_sobre_el_punto_de_referencia_60
HND,Informacin_cuantificable_sobre_el_punto_de_referencia_60
HND,Informacin_para_facilitar_la_claridad_transparencia_y_comprensin_29
HND,Informacin_para_facilitar_la_claridad_transparencia_y_comprensin_29
HND,Legitimidad_80
HND,Legitimidad_80
HND,Legtimo_y_ambicioso_77
HND,Legtimo_y_ambicioso_77
HND,Medidas_de_adaptacin_136
HND,Medidas_de_adaptacin_136
HND,Medios_de_implementacin_108
HND,Medios_de_implementacin_108
HND,Metodologa_de_proyeccin_de_referencia_72
HND,Metodologa_de_proyeccin_de_referencia_72
HND,Metodologa_para_la_contabilidad_de_las_emisiones_48
HND,Metodologa_para_la_contabilidad_de_las_emisiones_48
HND,Mitigacin_17
HND,Mitigacin_17
HND,Necesidades_tecnolgicas_115
HND,Necesidades_tecnolgicas_115
HND,Perdidas_y_daos_127
HND,Perdidas_y_daos_127
HND,Perspectiva_de_gnero_121
HND,Perspectiva_de_gnero_121
HND,Plazo_para_la_implementacin_33
HND,Plazo_para_la_implementacin_33
HND,Plazos_yo_perodos_de_implementacin_31
HND,Plazos_yo_perodos_de_implementacin_31
HND,Potenciales_de_calentamiento_global_51
HND,Potenciales_de_calentamiento_global_51
HND,Proceso_de_planificacin_88
HND,Proceso_de_planificacin_88
HND,Proceso_de_planificacin_90
HND,Proceso_de_planificacin_90
HND,Sectoresfuentes_cubiertos_por_la_contribucin_40
HND,Sectoresfuentes_cubiertos_por_la_contribucin_40
HND,Suposiciones_y_enfoques_metodolgicos_46
HND,Suposiciones_y_enfoques_metodolgicos_46
HND,Tipo_22
HND,Tipo_22
HND,Tipo_de_contribucin_18
HND,Tipo_de_contribucin_18
HTI,11__PROFIL_DES_MISSONS_DE_GES_DHAITI_63
HTI,11__PROFIL_DES_MISSONS_DE_GES_DHAITI_63
HTI,12__HYPOTHSES_ET_APPROCHES_MTHODOLOGIQUES_97
HTI,12__HYPOTHSES_ET_APPROCHES_MTHODOLOGIQUES_97
HTI,13__EQUIT_ET_AMBITION_112
HTI,13__EQUIT_ET_AMBITION_112
HTI,1__INTRODUCTION_42
HTI,1__INTRODUCTION_42
HTI,2__MTHODOLOGIE_DLABORATION_DE_LA_CONTRIBUTION_DHAITI_50
HTI,2__MTHODOLOGIE_DLABORATION_DE_LA_CONTRIBUTION_DHAITI_50
HTI,3__SITUATION__DE__RFRENCE__DES__MISSIONS__DE__GAZ____EFFET__DE_SERRE_GES_EN_HATI_61
HTI,3__SITUATION__DE__RFRENCE__DES__MISSIONS__DE__GAZ____EFFET__DE_SERRE_GES_EN_HATI_61
HTI,4__CONTRIBUTION_DHAITI_EN_MATIRE_DATTNUATION_80
HTI,4__CONTRIBUTION_DHAITI_EN_MATIRE_DATTNUATION_80
HTI,52_PRIORITS_ET_OBJECTIFS__DADAPTATION_134
HTI,52_PRIORITS_ET_OBJECTIFS__DADAPTATION_134
HTI,5__CONTRIBUTION_EN_MATIRE_DADAPTATION_116
HTI,5__CONTRIBUTION_EN_MATIRE_DADAPTATION_116
HTI,6_PROCESSUS_DE_PLANIFICATION_151
HTI,6_PROCESSUS_DE_PLANIFICATION_151
HTI,7__CADRE_INSTITUTIONNEL_ET_MOYENS_DE_MISE_EN_UVRE_166
HTI,7__CADRE_INSTITUTIONNEL_ET_MOYENS_DE_MISE_EN_UVRE_166
HTI,81__MESURES_DATTNUATION_182
HTI,81__MESURES_DATTNUATION_182
HTI,82__MESURES_DADAPTATION_DCOULANT_DU_PANA_200
HTI,82__MESURES_DADAPTATION_DCOULANT_DU_PANA_200
HTI,8__ANNEXE_180
HTI,8__ANNEXE_180
HTI,Contribution_Prvue_Dtermine_au_niveau_National_4
HTI,Contribution_Prvue_Dtermine_au_niveau_National_4
HTI,MINISTERE_DE_LENVIRONNEMENT_2
HTI,MINISTERE_DE_LENVIRONNEMENT_2
HTI,Mesures_dattnuation_conditionnelles_185
HTI,Mesures_dattnuation_conditionnelles_185
HTI,Mesures_dattnuation_inconditionnelles_185
HTI,Mesures_dattnuation_inconditionnelles_185
HTI,PRAMBULE_8
HTI,PRAMBULE_8
HTI,REPUBLIQUE_DHATI_0
HTI,REPUBLIQUE_DHATI_0
HTI,TABLEAU_RSUM_DE_LA_CONTRIBUTION_DHAITI_30
HTI,TABLEAU_RSUM_DE_LA_CONTRIBUTION_DHAITI_30
PAN,11__Caractersticas_Socioeconmicas_y_demogrficas_25
PAN,11__Caractersticas_Socioeconmicas_y_demogrficas_25
PAN,12__Panam_en_el_contexto_de_emisiones_globales_de_Gases_Efecto_Invernadero_GEIs_51
PAN,12__Panam_en_el_contexto_de_emisiones_globales_de_Gases_Efecto_Invernadero_GEIs_51
PAN,13
PAN,13
PAN,13
PAN,13__Objetivos_y_prioridades_nacionales_73
PAN,13__Objetivos_y_prioridades_nacionales_73
PAN,14__Perfil_actual_de_emisiones_del_pas_86
PAN,14__Perfil_actual_de_emisiones_del_pas_86
PAN,15__Proyecciones_sectoriales_99
PAN,15__Proyecciones_sectoriales_99
PAN,1_Contexto_Nacional_23
PAN,1_Contexto_Nacional_23
PAN,211_Sector_Energa_117
PAN,211_Sector_Energa_117
PAN,212_Sector_Uso_de_la_Tierra_Cambio_en_el_Uso_de_la_Tierra_y_Silvicultura_137
PAN,212_Sector_Uso_de_la_Tierra_Cambio_en_el_Uso_de_la_Tierra_y_Silvicultura_137
PAN,21__Contexto_115
PAN,21__Contexto_115
PAN,221_Sector_Energa_148
PAN,221_Sector_Energa_148
PAN,222_Sector_Uso_de_la_Tierra_Cambio_de_Uso_de_la_Tierra_y_Silvicultura__UTCUTS_191
PAN,222_Sector_Uso_de_la_Tierra_Cambio_de_Uso_de_la_Tierra_y_Silvicultura__UTCUTS_191
PAN,22__Contribucin_Nacional_en_Materia_de_Mitigacin_146
PAN,22__Contribucin_Nacional_en_Materia_de_Mitigacin_146
PAN,2_Mitigacin_110
PAN,2_Mitigacin_110
PAN,31__Nivel_de_Ambicin_de_la_Contribucin_259
PAN,31__Nivel_de_Ambicin_de_la_Contribucin_259
PAN,3_Informacin_que_se_comunica_a_la_Secretara_de_la_CMNUCC_para_claridad_entendimiento_y_Transparencia_239
PAN,3_Informacin_que_se_comunica_a_la_Secretara_de_la_CMNUCC_para_claridad_entendimiento_y_Transparencia_239
PAN,41__Contexto_266
PAN,41__Contexto_266
PAN,42__Contribucin_Nacional_al_Desarrollo_y_Fortalecimiento_de_Capacidades_275
PAN,42__Contribucin_Nacional_al_Desarrollo_y_Fortalecimiento_de_Capacidades_275
PAN,4_Construccin_al__Fortalecimiento_de_Capacidades_264
PAN,4_Construccin_al__Fortalecimiento_de_Capacidades_264
PAN,51__Contribucin_Nacional_en_Financiamiento_291
PAN,51__Contribucin_Nacional_en_Financiamiento_291
PAN,5_Financiamiento_289
PAN,5_Financiamiento_289
PAN,6_Planificacin__Procesos_de_Implementacin_y_Seguimiento_a_la_Contribucin_296
PAN,6_Planificacin__Procesos_de_Implementacin_y_Seguimiento_a_la_Contribucin_296
PAN,7_Resumen_de_las_Contribuciones_Nacionalmente_Determinadas_a_la_Mitigacin_del_Cambio_Climtico_de_la_Repblica_de_Panam_312
PAN,7_Resumen_de_las_Contribuciones_Nacionalmente_Determinadas_a_la_Mitigacin_del_Cambio_Climtico_de_la_Repblica_de_Panam_312
PAN,Contribucin_Apoyada_en_el_sector_UTCUTS_225
PAN,Contribucin_Apoyada_en_el_sector_UTCUTS_225
PAN,Contribucin_Nacionalmente_Determinada_a_la_Mitigacin_del_Cambio_Climtico_NDC_de_la_Republica_Panam_ante_la_Convencin_Marco_de_Naciones_Unidas_sobre_Cambio_Climtico_CMNUCC_0
PAN,Contribucin_Nacionalmente_Determinada_a_la_Mitigacin_del_Cambio_Climtico_NDC_de_la_Republica_Panam_ante_la_Convencin_Marco_de_Naciones_Unidas_sobre_Cambio_Climtico_CMNUCC_0
PAN,Contribucin_Unilateral_en_el_Sector_Energa_160
PAN,Contribucin_Unilateral_en_el_Sector_Energa_160
PAN,Contribucin_Unilateral_en_el_sector_UTCUTS_212
PAN,Contribucin_Unilateral_en_el_sector_UTCUTS_212
PAN,Descripcin_de_las_Medida_en_el_sector_UTCUTS_220
PAN,Descripcin_de_las_Medida_en_el_sector_UTCUTS_220
PAN,Descripcin_de_las_Medidas_en_el_Sector_Energa_167
PAN,Descripcin_de_las_Medidas_en_el_Sector_Energa_167
PAN,Emisiones_del_Sector_en_el_Contexto_Nacional_122
PAN,Emisiones_del_Sector_en_el_Contexto_Nacional_122
PAN,INTRODUCCIN_12
PAN,INTRODUCCIN_12
PAN,Medidas_y_Polticas_en_el_Sector_Energa_150
PAN,Medidas_y_Polticas_en_el_Sector_Energa_150
PAN,Medidas_y_polticas_en_el_Sector_UTCUTS_193
PAN,Medidas_y_polticas_en_el_Sector_UTCUTS_193
PAN,Opciones_para_Incrementar_la_Ambicin_231
PAN,Opciones_para_Incrementar_la_Ambicin_231
PAN,Opciones_para_Incrementar_la_Ambicin_en_el_Sector_Energa_183
PAN,Opciones_para_Incrementar_la_Ambicin_en_el_Sector_Energa_183
PAN,RESUMEN_EJECUTIVO_5
PAN,RESUMEN_EJECUTIVO_5
SLV,1__Contexto_e_impactos_socio_econmicos_del_cambio_climtico_en_El_Salvador_y_niveles_de_emisiones_de_gases_de_efecto_invernadero_20
SLV,1__Contexto_e_impactos_socio_econmicos_del_cambio_climtico_en_El_Salvador_y_niveles_de_emisiones_de_gases_de_efecto_invernadero_20
SLV,21__Marco_de_prioridades_Nacionales_55
SLV,21__Marco_de_prioridades_Nacionales_55
SLV,22__Adaptacin_71
SLV,22__Adaptacin_71
SLV,23__Daos_y_Perdidas_76
SLV,23__Daos_y_Perdidas_76
SLV,24_Mitigacin_81
SLV,24_Mitigacin_81
SLV,2__Desarrollo_Sostenible_prioridades_nacionales_ante_el_cambio_climtico_53
SLV,2__Desarrollo_Sostenible_prioridades_nacionales_ante_el_cambio_climtico_53
SLV,3__Contribuciones__Previstas__Nacionalmente__Determinadas__prioritarias__para__enfrentar__los__impactos_observados_y_mitigar_el_cambio_climtico_90
SLV,3__Contribuciones__Previstas__Nacionalmente__Determinadas__prioritarias__para__enfrentar__los__impactos_observados_y_mitigar_el_cambio_climtico_90
SLV,3__Medios_de_implementacin_213
SLV,3__Medios_de_implementacin_213
SLV,CONTRIBUCION_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_DE__EL_SALVADOR_3
SLV,CONTRIBUCION_PREVISTA_Y_DETERMINADA_A_NIVEL_NACIONAL_DE__EL_SALVADOR_3
SLV,Gobierno_de_El_Salvador_0
SLV,Gobierno_de_El_Salvador_0
SLV,Marco_General_8
SLV,Marco_General_8
